,State,RegionName,2009q2,2008q2,ratio,univ
2415,New Jersey,Pennsauken,142666.66666666666,157333.33333333334,1.1028037383177571,False
2416,Idaho,Jerome,141700.0,154333.33333333334,1.0891554928252176,False
2417,Illinois,Lake Forest,853000.0,885800.0,1.0384525205158266,False
2418,Tennessee,Portland,110100.0,113200.0,1.0281562216167122,False
2419,Rhode Island,East Greenwich,354233.3333333333,384533.3333333333,1.0855368401242118,False
2420,Pennsylvania,East Stroudsburg,186533.33333333334,193333.33333333334,1.0364546104360257,True
2421,Georgia,North Druid Hills,276333.3333333333,304200.0,1.1008443908323282,False
2422,Florida,Winter Haven,125200.0,149166.66666666666,1.191427050053248,False
2423,New Jersey,Hawthorne,360000.0,392133.3333333333,1.0892592592592591,False
2424,Texas,Bellaire,,,,False
2425,California,Greenfield,172066.66666666666,301666.6666666667,1.7531964354901204,False
2426,Maryland,Suitland-Silver Hill,211666.66666666666,229933.33333333334,1.0862992125984252,False
2427,California,Kingsburg,201566.66666666666,241300.0,1.1971225401025303,False
2428,New Jersey,Franklin Township,202833.33333333334,214333.33333333334,1.056696795398521,False
2429,North Carolina,Hope Mills,131800.0,130066.66666666667,0.986848760748609,False
2430,New Jersey,Delran,249133.33333333334,265333.3333333333,1.0650254214610648,False
2431,Pennsylvania,Mountain Top,160200.0,174866.66666666666,1.091552226383687,False
2432,Texas,Midlothian,152533.33333333334,168966.66666666666,1.107736013986014,False
2433,Iowa,Waukee,174933.33333333334,178800.0,1.0221036585365852,False
2434,Massachusetts,Town of Webster,199766.66666666666,229600.0,1.1493408977139998,False
2435,Louisiana,Crowley,99333.33333333333,92500.0,0.9312080536912752,False
2436,Louisiana,Minden,,,,False
2437,Pennsylvania,Newtown Township,343766.6666666667,363666.6666666667,1.0578881023950353,False
2438,Utah,Herriman,344666.6666666667,349366.6666666667,1.0136363636363637,False
2439,Ohio,Berea,120666.66666666667,125166.66666666667,1.037292817679558,True
2440,Virginia,Vinton,150566.66666666666,150400.0,0.9988930706220944,False
2441,Texas,Royse City,131300.0,144533.33333333334,1.1007870017771009,False
2442,Texas,Kyle,138800.0,152700.0,1.1001440922190202,False
2443,Massachusetts,Ashland,306600.0,324933.3333333333,1.059795607740813,False
2444,Ohio,Fairview Park,133166.66666666666,132766.66666666666,0.9969962453066333,False
2445,Utah,Kaysville,274800.0,288133.3333333333,1.0485201358563803,False
2446,Michigan,Grand Rapids Township,187266.66666666666,190033.33333333334,1.0147739409042364,False
2447,Missouri,Hazelwood,107800.0,117933.33333333333,1.0940012368583796,False
2448,Illinois,Sycamore,188733.33333333334,199233.33333333334,1.0556340515718827,False
2449,Indiana,Madison,99500.0,99433.33333333333,0.9993299832495812,False
2450,Maryland,Lanham Seabrook,256100.0,308433.3333333333,1.2043472601848235,False
2451,California,Alamo,1232866.6666666667,1405600.0,1.1401070675390688,False
2452,Pennsylvania,East Lampeter Township,194266.66666666666,201933.33333333334,1.039464653397392,False
2453,Missouri,Concord,180700.0,188200.0,1.0415052573325954,False
2454,California,Hercules,392266.6666666667,498733.3333333333,1.2714140040788577,False
2455,New York,Cortlandt Manor,395300.0,430833.3333333333,1.0898895353739775,False
2456,California,Lathrop,199300.0,300866.6666666667,1.509616992808162,False
2457,New Jersey,Holmdel,654433.3333333334,690900.0,1.0557225080222075,False
2458,New Jersey,Ocean Acres,250900.0,280633.3333333333,1.1185067091802843,False
2459,Louisiana,Port Allen,145400.0,141033.33333333334,0.9699679046309033,False
2460,Michigan,Temperance,136466.66666666666,141000.0,1.0332193453834881,False
2461,Tennessee,Rogersville,100900.0,98900.0,0.9801783944499505,False
2462,New Jersey,Denville,380066.6666666667,410333.3333333333,1.079635151727767,False
2463,Ohio,Cortland,110033.33333333333,117300.0,1.0660405937594668,False
2464,Texas,Athens,,,,False
2465,Arizona,Sedona,435966.6666666667,483333.3333333333,1.1086474501108647,False
2466,California,Artesia,350600.0,415966.6666666667,1.1864422894086328,False
2467,Connecticut,Brookfield,349333.3333333333,391133.3333333333,1.1196564885496183,False
2468,Connecticut,Town of Newtown,428266.6666666667,483700.0,1.1294364881693648,False
2469,Pennsylvania,New Cumberland,158166.66666666666,163833.33333333334,1.0358271865121182,False
2470,Missouri,Jackson,,,,False
2471,Missouri,Raymore,,,,False
2472,New Jersey,Rutherford,429766.6666666667,456100.0,1.0612735592957419,False
2473,California,McKinleyville,291166.6666666667,331100.0,1.1371493989696622,False
2474,Michigan,Hazel Park,58000.0,87433.33333333333,1.507471264367816,False
2475,Florida,Sunset,262333.3333333333,360466.6666666667,1.3740787801778909,False
2476,Pennsylvania,Lansdale,210666.66666666666,214133.33333333334,1.0164556962025317,False
2477,California,Exeter,197566.66666666666,209733.33333333334,1.061582588155897,False
2478,New York,Union,122433.33333333333,122100.0,0.9972774298938198,False
2479,New Jersey,New Milford,394233.3333333333,418233.3333333333,1.0608776528282744,False
2480,Washington,Yelm,210200.0,221566.66666666666,1.0540754836663495,False
2481,Florida,Lynn Haven,182500.0,196166.66666666666,1.0748858447488583,False
2482,Texas,Converse,122366.66666666667,124800.0,1.0198855897575592,False
2483,Georgia,Leesburg,156366.66666666666,160166.66666666666,1.0243018546152207,False
2484,Colorado,Sterling,104200.0,100900.0,0.9683301343570058,False
2485,Illinois,Hinsdale,763233.3333333334,872966.6666666666,1.1437742935755775,False
2486,Missouri,Jennings,63366.666666666664,74800.0,1.1804313519200422,False
2487,Florida,Three Lakes,187000.0,264700.0,1.4155080213903743,False
2488,New York,Town of Horseheads,112800.0,109533.33333333333,0.9710401891252954,False
2489,Florida,New Smyrna Beach,214000.0,244333.33333333334,1.1417445482866044,False
2490,Pennsylvania,West Norriton,208733.33333333334,220533.33333333334,1.0565314595975726,False
2491,Pennsylvania,Hermitage,110533.33333333333,121766.66666666667,1.1016284680337758,False
2492,Oregon,Prineville,156000.0,204033.33333333334,1.307905982905983,False
2493,Pennsylvania,Lower Allen Township,166766.66666666666,170600.0,1.022986208275035,False
2494,Colorado,Louisville,314666.6666666667,320200.0,1.0175847457627119,False
2495,Hawaii,Lahaina,546633.3333333334,673800.0,1.2326361363497773,False
2496,Massachusetts,Agawam,181566.66666666666,200366.66666666666,1.1035432348081513,False
2497,Connecticut,Madison,432400.0,471133.3333333333,1.089577551649707,False
2498,Florida,Palm River-Clair Mel,89100.0,117866.66666666667,1.3228582117471006,False
2499,California,South San Jose Hills,247666.66666666666,367300.0,1.4830417227456258,False
2500,Florida,Lake Placid,109933.33333333333,134433.33333333334,1.2228623408126138,False
2501,South Carolina,Chapin,194400.0,172700.0,0.8883744855967078,False
2502,California,West Whittier-Los Nietos,311066.6666666667,392966.6666666667,1.2632876125160737,False
2503,Tennessee,Pulaski,96666.66666666667,85866.66666666667,0.8882758620689655,False
2504,Georgia,Bonaire,140600.0,141800.0,1.0085348506401137,False
2505,North Carolina,Morrisville,221433.33333333334,241200.0,1.0892668974860755,False
2506,Washington,Ridgefield,319966.6666666667,358966.6666666667,1.1218876966350662,False
2507,Massachusetts,Town of Amesbury,270733.3333333333,285466.6666666667,1.0544200935730117,False
2508,South Carolina,Summerville,163433.33333333334,165800.0,1.0144809300428308,False
2509,Massachusetts,Swansea,252833.33333333334,263800.0,1.0433750823994725,False
2510,Hawaii,Makawao,489033.3333333333,604166.6666666666,1.2354304410060664,False
2511,South Carolina,Piedmont,118033.33333333333,120500.0,1.0208980513979102,False
2512,Tennessee,Ripley,63566.666666666664,66933.33333333333,1.0529627687467225,False
2513,Massachusetts,Town of Hudson,271600.0,293333.3333333333,1.0800196367206676,False
2514,California,Laguna Woods,230033.33333333334,265000.0,1.1520069555136936,False
2515,Louisiana,Franklinton,,,,False
2516,Massachusetts,Auburn,201733.33333333334,229633.33333333334,1.1383013879709187,False
2517,New York,Cohoes,152766.66666666666,154833.33333333334,1.0135282566004802,False
2518,Louisiana,Walker,,,,False
2519,Indiana,Westfield,172233.33333333334,180166.66666666666,1.0460615444164891,False
2520,Washington,Lynden,272533.3333333333,287033.3333333333,1.0532045009784736,False
2521,Connecticut,Town of Colchester,246633.33333333334,266833.3333333333,1.0819029598594403,False
2522,Missouri,Lemay,100933.33333333333,101766.66666666667,1.0082562747688244,False
2523,Maryland,Cambridge,165600.0,178933.33333333334,1.0805152979066024,False
2524,Georgia,Blairsville,181566.66666666666,205066.66666666666,1.129429043510189,False
2525,Louisiana,Plaquemine,,,,False
2526,Florida,Mulberry,128000.0,150700.0,1.17734375,False
2527,Arizona,San Luis,116900.0,134566.66666666666,1.1511263187909893,False
2528,Texas,Corinth,163833.33333333334,177200.0,1.081586978636826,False
2529,Maryland,Langley Park,217900.0,291000.0,1.335474988526847,False
2530,California,Fillmore,321066.6666666667,408533.3333333333,1.272425249169435,False
2531,Illinois,Machesney Park,118166.66666666667,125266.66666666667,1.0600846262341326,False
2532,Massachusetts,Middleborough,256233.33333333334,288866.6666666667,1.1273578769350852,False
2533,California,Rancho Mirage,444800.0,515066.6666666667,1.1579736211031175,False
2534,Hawaii,Kapaa,438333.3333333333,481666.6666666667,1.0988593155893538,False
2535,Rhode Island,Portsmouth,336433.3333333333,366466.6666666667,1.0892697909442188,False
2536,Utah,North Ogden,211800.0,224933.33333333334,1.062008183821215,False
2537,Massachusetts,Easthampton,215166.66666666666,221966.66666666666,1.0316034082106893,False
2538,Utah,Washington,252800.0,279566.6666666667,1.1058808016877637,False
2539,New York,Town of Monroe,327466.6666666667,345300.0,1.0544584690553744,False
2540,New Jersey,Asbury Park,,,,False
2541,Georgia,Locust Grove,134466.66666666666,138200.0,1.02776400594943,False
2542,New Jersey,Metuchen,376300.0,401000.0,1.0656391177252191,False
2543,Michigan,Waverly,119633.33333333333,137733.33333333334,1.1512956255224298,False
2544,New Jersey,Cinnaminson,269266.6666666667,283566.6666666667,1.0531072047536518,False
2545,Michigan,Grosse Pointe Woods,152200.0,192033.33333333334,1.2617170389837933,False
2546,New York,North Babylon,323933.3333333333,370100.0,1.1425190368388558,False
2547,California,San Anselmo,775633.3333333334,855800.0,1.1033563969229447,False
2548,New Hampshire,Laconia,163833.33333333334,174500.0,1.0651068158697863,False
2549,Illinois,Mundelein,221400.0,241533.33333333334,1.090936464920205,False
2550,Ohio,Dover,100066.66666666667,102833.33333333333,1.0276482345103264,False
2551,New York,Farmingville,323200.0,359100.0,1.1110767326732673,False
2552,New York,Town of Potsdam,85366.66666666667,78900.0,0.9242483404919952,False
2553,Massachusetts,Abington,266000.0,300800.0,1.130827067669173,False
2554,California,Twentynine Palms,102000.0,113000.0,1.107843137254902,False
2555,Texas,Lumberton,155400.0,130433.33333333333,0.8393393393393394,False
2556,Maryland,Lochearn,193300.0,221433.33333333334,1.145542334885325,False
2557,Texas,Universal City,145400.0,136300.0,0.937414030261348,False
2558,Arizona,Eloy,,,,False
2559,Wisconsin,Pleasant Prairie,222400.0,236833.33333333334,1.0648980815347722,False
2560,Maryland,Hyattsville,249633.33333333334,307833.3333333333,1.2331419415142206,False
2561,Virginia,Rose Hill,393466.6666666667,426166.6666666667,1.0831074212131482,False
2562,Wisconsin,Ashwaubenon,142233.33333333334,143266.66666666666,1.0072650574173891,False
2563,Indiana,Dyer,198533.33333333334,210133.33333333334,1.058428475486904,False
2564,Ohio,Middleburg Heights,147800.0,152166.66666666666,1.0295444294091114,False
2565,Massachusetts,Rockland,241066.66666666666,277666.6666666667,1.1518252212389382,False
2566,Pennsylvania,Wilkinsburg,59566.666666666664,55400.0,0.9300503637381086,False
2567,Illinois,Roscoe,175233.33333333334,182266.66666666666,1.0401369602434847,False
2568,Connecticut,Suffield,284733.3333333333,298166.6666666667,1.0471786466869586,False
2569,Maryland,Joppa,245366.66666666666,263166.6666666667,1.0725444912376036,False
2570,New York,Rye,1284366.6666666667,1308700.0,1.0189457839142508,False
2571,Illinois,Morton,163800.0,165900.0,1.0128205128205128,False
2572,Minnesota,Stillwater,229800.0,233966.66666666666,1.0181317087322308,False
2573,Nevada,Mesquite,187100.0,218566.66666666666,1.1681810083734188,False
2574,Arizona,Marana,217366.66666666666,247533.33333333334,1.1387823953381384,False
2575,Michigan,Huron Township,129566.66666666667,162700.0,1.2557242089014664,False
2576,Tennessee,Lafollette,82066.66666666667,83533.33333333333,1.0178716490658,False
2577,Tennessee,East Brainerd,170566.66666666666,172066.66666666666,1.008794215360563,False
2578,Colorado,Evans,121533.33333333333,133400.0,1.097641250685683,False
2579,Tennessee,Newport,,,,False
2580,Indiana,Greencastle,108866.66666666667,109166.66666666667,1.0027556644213105,True
2581,Mississippi,Cleveland,99466.66666666667,97900.0,0.984249329758713,True
2582,Florida,Pinecrest,698966.6666666666,866666.6666666666,1.2399256044637321,False
2583,Pennsylvania,Upper Gwynedd Township,300333.3333333333,319833.3333333333,1.0649278579356272,False
2584,North Carolina,Canton,105900.0,105666.66666666667,0.9977966635190432,False
2585,Massachusetts,Longmeadow,320000.0,339400.0,1.060625,False
2586,California,Anderson,188300.0,215100.0,1.1423260754115774,False
2587,New Jersey,West Milford,295766.6666666667,315233.3333333333,1.0658176490476725,False
2588,California,Healdsburg,508133.3333333333,502900.0,0.9897008659144582,False
2589,Illinois,Libertyville,396433.3333333333,429333.3333333333,1.0829899941141847,False
2590,Massachusetts,Pembroke,295966.6666666667,324633.3333333333,1.0968577542516047,False
2591,Idaho,Eagle,304466.6666666667,365500.0,1.200459820451062,False
2592,Texas,White Settlement,71633.33333333333,78566.66666666667,1.0967892042810612,False
2593,New York,Town of Johnstown,91633.33333333333,101466.66666666667,1.1073117497271736,False
2594,Georgia,Grayson,174733.33333333334,203033.33333333334,1.1619610835558947,False
2595,Tennessee,Dayton,108500.0,109700.0,1.0110599078341014,False
2596,Mississippi,Grenada,96333.33333333333,82666.66666666667,0.8581314878892734,False
2597,Kentucky,Hebron,200266.66666666666,196300.0,0.9801930758988017,False
2598,Georgia,North Decatur,216866.66666666666,237500.0,1.0951429449738703,False
2599,Arizona,Show Low,203533.33333333334,233433.33333333334,1.1469046839174581,False
2600,California,Carpinteria,683566.6666666666,796633.3333333334,1.1654069342175843,False
2601,Pennsylvania,Back Mountain,157966.66666666666,171766.66666666666,1.0873602025743827,False
2602,Washington,Covington,260600.0,300166.6666666667,1.1518291123049373,False
2603,Tennessee,Lawrenceburg,81466.66666666667,83700.0,1.0274140752864156,False
2604,Connecticut,Avon,367600.0,373333.3333333333,1.0155966630395357,False
2605,Missouri,Clayton,510433.3333333333,525033.3333333334,1.0286031476523216,False
2606,New Jersey,Wyckoff,700233.3333333334,733366.6666666666,1.0473175608130623,False
2607,Ohio,Aurora,231433.33333333334,239800.0,1.0361515195160593,False
2608,Tennessee,Goodlettsville,159166.66666666666,165133.33333333334,1.0374869109947644,False
2609,Indiana,Danville,138666.66666666666,142600.0,1.0283653846153846,False
2610,Georgia,Fort Valley,92933.33333333333,101200.0,1.0889526542324248,True
2611,New York,Gloversville,65066.666666666664,70566.66666666667,1.0845286885245904,False
2612,Massachusetts,Town of Hopkinton,448033.3333333333,475400.0,1.0610817647496467,False
